# Date: 2018-11-23
rxns	eqnOrig	eqnNew	lbOrig	lbNew	ubOrig	ubNew	notes
PCHOLN201_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN203_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN204_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN205_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN224_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN2254_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN225_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN226_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN24_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN261_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + Lysopc A C26:1 (Delta 5)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + Lysopc A C26:1 (Delta 5)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN281_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + Lysopc A C28:1 (Delta 5)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + Lysopc A C28:1 (Delta 5)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLN28_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + Lysopc A C28:0[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + Lysopc A C28:0[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLOLE_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Oleoylglycerophosphocholine (Delta 9)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Oleoylglycerophosphocholine (Delta 9)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLPALME_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Palmitoleoylglycerophosphocholine (Delta 9)[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Palmitoleoylglycerophosphocholine (Delta 9)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLPALM_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Palmitoylglycerophosphocholine[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Palmitoylglycerophosphocholine[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PCHOLSTE_HSPLA2	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Stearoylglycerophosphocholine[c]	H2O[c] + PC-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Stearoylglycerophosphocholine[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PE203_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PE224_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PE226_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PE2LINL_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 2-Linoleoylglycerophosphoethanolamine[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 2-Linoleoylglycerophosphoethanolamine[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PEAR_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PEDH12_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe)[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PEDH13_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe)[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PEDH14_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Myristoylglycerophosphoethanolamine (C14:0 Pe)[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Myristoylglycerophosphoethanolamine (C14:0 Pe)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PEDH15_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe)[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PEDH161_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PEDH17_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe)[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PEDH203_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PELINL_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Linoleoylglycerophosphoethanolamine (Delta 9,12)[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Linoleoylglycerophosphoethanolamine (Delta 9,12)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PEOLE_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Oleoylglycerophosphoethanolamine (Delta 9)[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Oleoylglycerophosphoethanolamine (Delta 9)[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PEPALM_HSPLA2	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Palmitoylglycerophosphoethanolamine[c]	H2O[c] + PE-LD pool[c] => H+[c] + R Total 2 Position[c] + 1-Palmitoylglycerophosphoethanolamine[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PLA2_2	H2O[c] + PC-LD pool[c] => 2-lysolecithin pool[c] + H+[c] + R Total 2 Position[c]	H2O[c] + PC-LD pool[c] => 2-lysolecithin pool[c] + H+[c] + R Total 2 Position[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
PLA2_2e	H2O[s] + PC-LD pool[s] => H+[s] + 2-lysolecithin pool[s] + R Total 2 Position[s]	H2O[s] + PC-LD pool[s] => H+[s] + 2-lysolecithin pool[s] + R Total 2 Position[s]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
RE1448N	1-phosphatidyl-1D-myo-inositol-5-phosphate[n] + H2O[n] <=> PI pool[n] + Pi[n]	1-phosphatidyl-1D-myo-inositol-5-phosphate[n] + H2O[n] => PI pool[n] + Pi[n]	-1000.000000	0.000000	1000.000000	1000.000000	reaction should not be reversible
RE1573M	cis,cis-3,6-dodecadienoyl-CoA[m] <=> trans,cis-lauro-2,6-dienoyl-CoA[m]	cis,cis-3,6-dodecadienoyl-CoA[m] <=> trans,cis-lauro-2,6-dienoyl-CoA[m]	-1000.000000	0.000000	1000.000000	0.000000	reaction is missing FADH2 and would be identical to HMR_3288, so it should be DELETED
RE2440C	2 formyl-N-acetyl-5-methoxykynurenamine[c] + H2O2[c] <=> CO2[c] + formate[c] + H+[c] + 2 N-acetyl-5-methoxykynuramine[c]	2 formyl-N-acetyl-5-methoxykynurenamine[c] + H2O2[c] <=> CO2[c] + formate[c] + H+[c] + 2 N-acetyl-5-methoxykynuramine[c]	-1000.000000	0.000000	1000.000000	1000.000000	the reverse reaction (formate consumption) should not be possible (PMID: 19573038)
RE2852C	3 DHA[c] + 5 H+[c] + 5 O2-[c] <=> 3 10-peroxy-docosahexaenoate[c] + 4 H2O[c]	3 DHA[c] + 5 H+[c] + 5 O2-[c] <=> 3 10-peroxy-docosahexaenoate[c] + 4 H2O[c]	-1000.000000	0.000000	1000.000000	1000.000000	this rxn should not be able to produce superoxide
RE3238C	(11Z)-eicosenoyl-CoA[c] + H2O[c] <=> cis-gondoic acid[c] + CoA[c] + H+[c]	(11Z)-eicosenoyl-CoA[c] + H2O[c] <=> cis-gondoic acid[c] + CoA[c] + H+[c]	-1000.000000	0.000000	1000.000000	1000.000000	reverse rxn requires ATP, therefore rxn was made irreversible
RE3267E	CDP-ethanolamine[s] + 1,2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0)[s] => CMP[s] + H+[s] + PE-LD pool[s]	CDP-ethanolamine[s] + 1,2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0)[s] => CMP[s] + H+[s] + PE-LD pool[s]	0.000000	0.000000	1000.000000	0.000000	rxn treats PE-LD pool differently than others in model (e.g., HMR_0614), resulting in mass imbalances; rxn should therefore be constrained until imbalances can be addressed, otherwise DELETED
RE3267G	CDP-ethanolamine[g] + 1,2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0)[g] => CMP[g] + H+[g] + PE-LD pool[g]	CDP-ethanolamine[g] + 1,2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0)[g] => CMP[g] + H+[g] + PE-LD pool[g]	0.000000	0.000000	1000.000000	0.000000	rxn treats PE-LD pool differently than others in model (e.g., HMR_0614), resulting in mass imbalances; rxn should therefore be constrained until imbalances can be addressed, otherwise DELETED
RE3267M	CDP-ethanolamine[m] + 1,2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0)[m] => CMP[m] + H+[m] + PE-LD pool[m]	CDP-ethanolamine[m] + 1,2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0)[m] => CMP[m] + H+[m] + PE-LD pool[m]	0.000000	0.000000	1000.000000	0.000000	rxn treats PE-LD pool differently than others in model (e.g., HMR_0614), resulting in mass imbalances; rxn should therefore be constrained until imbalances can be addressed, otherwise DELETED
RE3267N	CDP-ethanolamine[n] + 1,2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0)[n] => CMP[n] + H+[n] + PE-LD pool[n]	CDP-ethanolamine[n] + 1,2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0)[n] => CMP[n] + H+[n] + PE-LD pool[n]	0.000000	0.000000	1000.000000	0.000000	rxn treats PE-LD pool differently than others in model (e.g., HMR_0614), resulting in mass imbalances; rxn should therefore be constrained until imbalances can be addressed, otherwise DELETED
RE3267R	CDP-ethanolamine[r] + 1,2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0)[r] => CMP[r] + H+[r] + PE-LD pool[r]	CDP-ethanolamine[r] + 1,2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0)[r] => CMP[r] + H+[r] + PE-LD pool[r]	0.000000	0.000000	1000.000000	0.000000	rxn treats PE-LD pool differently than others in model (e.g., HMR_0614), resulting in mass imbalances; rxn should therefore be constrained until imbalances can be addressed, otherwise DELETED
RE3273C	H2O[c] + PI pool[c] <=> H+[c] + inositol[c] + phosphatidate-LD-TAG pool[c]	H2O[c] + PI pool[c] => H+[c] + inositol[c] + phosphatidate-LD-TAG pool[c]	-1000.000000	0.000000	1000.000000	0.000000	reaction should not be reversible;treatment of PI pool and/or phosphatidate-LD-TAG pool here is different than other (HMR) reactions in the model, resulting in mass imbalances; rxn should therefore be constrained until imbalances can be addressed, otherwise DELETED
RE3273G	H2O[g] + PI pool[g] <=> H+[g] + phosphatidate-LD-TAG pool[g] + inositol[g]	H2O[g] + PI pool[g] => H+[g] + phosphatidate-LD-TAG pool[g] + inositol[g]	-1000.000000	0.000000	1000.000000	0.000000	reaction should not be reversible;treatment of PI pool and/or phosphatidate-LD-TAG pool here is different than other (HMR) reactions in the model, resulting in mass imbalances; rxn should therefore be constrained until imbalances can be addressed, otherwise DELETED
RE3273R	H2O[r] + PI pool[r] <=> H+[r] + inositol[r] + phosphatidate-LD-TAG pool[r]	H2O[r] + PI pool[r] => H+[r] + inositol[r] + phosphatidate-LD-TAG pool[r]	-1000.000000	0.000000	1000.000000	0.000000	reaction should not be reversible;treatment of PI pool and/or phosphatidate-LD-TAG pool here is different than other (HMR) reactions in the model, resulting in mass imbalances; rxn should therefore be constrained until imbalances can be addressed, otherwise DELETED
RE3301C	H2O[c] + PS-LD pool[c] <=> H+[c] + phosphatidate-LD-TAG pool[c] + serine[c]	H2O[c] + PS-LD pool[c] <=> H+[c] + phosphatidate-LD-TAG pool[c] + serine[c]	-1000.000000	0.000000	1000.000000	0.000000	rxn treats PS-LD/phosphatidate-LD-TAG pool differently than others in model (e.g., HMR_0660), resulting in mass imbalances; rxn should therefore be constrained until imbalances can be addressed, otherwise DELETED
RE3301G	H2O[g] + PS-LD pool[g] <=> H+[g] + phosphatidate-LD-TAG pool[g] + serine[g]	H2O[g] + PS-LD pool[g] <=> H+[g] + phosphatidate-LD-TAG pool[g] + serine[g]	-1000.000000	0.000000	1000.000000	0.000000	rxn treats PS-LD/phosphatidate-LD-TAG pool differently than others in model (e.g., HMR_0660), resulting in mass imbalances; rxn should therefore be constrained until imbalances can be addressed, otherwise DELETED
RE3301R	H2O[r] + PS-LD pool[r] <=> H+[r] + phosphatidate-LD-TAG pool[r] + serine[r]	H2O[r] + PS-LD pool[r] <=> H+[r] + phosphatidate-LD-TAG pool[r] + serine[r]	-1000.000000	0.000000	1000.000000	0.000000	rxn treats PS-LD/phosphatidate-LD-TAG pool differently than others in model (e.g., HMR_0660), resulting in mass imbalances; rxn should therefore be constrained until imbalances can be addressed, otherwise DELETED
RE3449C	3 arachidonate[c] + 5 H+[c] + 5 O2-[c] <=> 3 9-peroxy-(5Z,7E,11Z,14Z)-eicosatetraenoate[c] + 4 H2O[c]	3 arachidonate[c] + 5 H+[c] + 5 O2-[c] <=> 3 9-peroxy-(5Z,7E,11Z,14Z)-eicosatetraenoate[c] + 4 H2O[c]	-1000.000000	0.000000	1000.000000	1000.000000	this rxn should not be able to produce superoxide
RE3452C	3 arachidonate[c] + 5 H+[c] + 5 O2-[c] <=> 3 12-peroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate[c] + 4 H2O[c]	3 arachidonate[c] + 5 H+[c] + 5 O2-[c] <=> 3 12-peroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate[c] + 4 H2O[c]	-1000.000000	0.000000	1000.000000	1000.000000	this rxn should not be able to produce superoxide
RE3458C	3 arachidonate[c] + 5 H+[c] + 5 O2-[c] <=> 3 11-peroxy-(5Z,8Z,12E,14Z)-eicosatetraenoate[c] + 4 H2O[c]	3 arachidonate[c] + 5 H+[c] + 5 O2-[c] <=> 3 11-peroxy-(5Z,8Z,12E,14Z)-eicosatetraenoate[c] + 4 H2O[c]	-1000.000000	0.000000	1000.000000	1000.000000	this rxn should not be able to produce superoxide
SMS1	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/14:0), Sphingomyelin[c]	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/14:0), Sphingomyelin[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
SMS10	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/21:0), Sphingomyelin[c]	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/21:0), Sphingomyelin[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
SMS11	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/22:1), Sphingomyelin[c]	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/22:1), Sphingomyelin[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
SMS12	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/22:0), Sphingomyelin[c]	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/22:0), Sphingomyelin[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
SMS13	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:0/24:1), Sphingomyelin[c]	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:0/24:1), Sphingomyelin[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
SMS14	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:0/24:0), Sphingomyelin[c]	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:0/24:0), Sphingomyelin[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
SMS15	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:0/25:0), Sphingomyelin[c]	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:0/25:0), Sphingomyelin[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
SMS16	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/23:0), Sphingomyelin[c]	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/23:0), Sphingomyelin[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
SMS2	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/15:0), Sphingomyelin[c]	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/15:0), Sphingomyelin[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
SMS3	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/16:1), Sphingomyelin[c]	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/16:1), Sphingomyelin[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
SMS4	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/16:0), Sphingomyelin[c]	ceramide pool[c] + PC-LD pool[c] => 1,2-diacylglycerol-LD-TAG pool[c] + Sm (D18:1/16:0), Sphingomyelin[c]	0.000000	0.000000	1000.000000	0.000000	reaction is artificial and involves dead-end artificial metabolite with no apparent purpose, and should therefore be DELETED
