gene	DLD1	GBM	HCT116	HELA	RPE1
ENSG00000181074	0	0.068826272	0	0	0
ENSG00000181085	1.777210564	3.859996568	13.97173756	13.76468485	0.032873284
ENSG00000181090	83.88927425	71.12122078	55.39047387	75.8905719	53.61052387
ENSG00000181092	0.001452529	0.001499097	0.003802912	0.003508219	0.001203408
ENSG00000181104	7.182298463	120.3726417	18.72406515	3.254046372	50.71772251
ENSG00000181135	17.10478883	10.82347638	14.76921103	21.0788684	12.82583147
ENSG00000181143	0.001452529	0.035236528	0.042040937	86.93731726	0.000517976
ENSG00000181163	5452.448313	2489.391629	4573.051803	2454.592119	3678.490818
ENSG00000181191	8.048918084	27.3714646	15.42909764	10.18988033	12.92412836
ENSG00000181192	7.19728286	24.2426131	22.81678159	21.49241101	14.25279559
ENSG00000181195	0	0	0.001167523	0	0
ENSG00000181215	0.002587781	0.001499097	0.008903986	0.018389962	0.00153664
ENSG00000181218	5.416604235	4.69406854	8.029586072	15.53198625	8.247249894
ENSG00000181220	10.70723299	22.46153984	10.61449146	7.223744456	10.73019868
ENSG00000181222	128.7573904	95.02951895	214.7996908	83.33712212	93.61327086
ENSG00000181234	0.000970263	0.002432008	0.003361867	0.001196754	0.001889104
ENSG00000181240	0.725405733	0.095452139	1.202078626	0.284468066	0.232516295
ENSG00000181264	4.418074346	15.69100625	12.46886341	4.056446562	11.72731069
ENSG00000181273	0	0	0	0	0
ENSG00000181274	4.415001817	7.490086992	3.612827601	15.18022807	6.82718852
ENSG00000181284	8.80940639	1.895252518	5.977021779	5.002809638	1.775294423
ENSG00000181291	0	0.015183047	0.000142353	0.000655476	0
ENSG00000181315	9.177816787	12.47027571	8.102399084	4.203226914	7.19740696
ENSG00000181322	0.435283314	0.564264109	0.716909987	0.192839364	0.306394176
ENSG00000181323	0	0	0.087777446	0	0
ENSG00000181333	0.144544169	0.06690528	0.007148468	0.002843642	0.006857897
ENSG00000181350	54.12643466	39.91643712	62.9271851	44.77273213	45.70768019
ENSG00000181355	0.237427837	0.007690709	0.008182226	0.011464838	0.00325352
ENSG00000181371	0	0	0	0	0
ENSG00000181374	0	0	0	0	0
ENSG00000181378	0.050648675	0.567912472	0.116066816	0.000477784	0
ENSG00000181381	6.198550701	9.341773732	65.46375575	19.26057354	7.999003982
ENSG00000181392	0.975321768	0.36086539	27.47751969	0.376488433	0.174975815
ENSG00000181395	0	0	0	0	0
ENSG00000181408	0	0	0	0.049468421	0
ENSG00000181409	0.80609115	0.456779235	2.158790283	0.39895917	0.060463177
ENSG00000181418	0	0.404801147	2.161805329	1.049243706	0.178876274
ENSG00000181433	0.000328606	0.000567086	0.003361867	0	0.001369273
ENSG00000181444	0.263078521	0.575689721	5.898630693	0.386859608	0.686516916
ENSG00000181449	0	52.96905708	0.021322053	0	0
ENSG00000181450	8.432301791	6.646179495	7.653910959	3.231411965	2.434787311
ENSG00000181458	1.900606839	48.43675024	7.723323497	16.10286177	18.41186765
ENSG00000181464	0.33827573	0	0	0.278145846	0.097100478
ENSG00000181467	9.146007961	11.02064433	14.54547941	4.985422562	10.01743585
ENSG00000181472	26.20557873	14.66948284	9.432990338	12.85030217	17.35744451
ENSG00000181481	15.30751594	8.034602026	6.537450706	6.832852112	9.197373357
ENSG00000181499	0	0	0	0	0
ENSG00000181513	18.38456737	2.398877235	6.166855353	9.903732842	4.651204029
ENSG00000181518	0	0	0	0	0
ENSG00000181523	29.54624209	27.33352002	27.43943393	35.29401834	10.31385749
ENSG00000181541	0.018291178	0.223845186	0.010364871	0	26.28131309
ENSG00000181544	9.535087405	5.053373971	8.068711541	12.81465996	8.809767666
ENSG00000181552	0	0	0.038247976	0	0
ENSG00000181555	25.89840787	21.19001565	21.49555871	19.83020418	25.79371551
ENSG00000181562	0	0	0	0	0
ENSG00000181577	1.153154825	5.963091803	3.123620937	3.618125773	0.066784324
ENSG00000181585	0.033837738	0	0.409052085	0.033757046	0
ENSG00000181588	24.77392601	36.42472405	22.59629603	8.775904035	25.91925478
ENSG00000181609	0	0	1.353285927	0	0
ENSG00000181610	102.9261622	105.2248314	167.0134006	100.0067087	80.20370918
ENSG00000181616	0	0	0	0	0
ENSG00000181617	0	0.003193987	0.00131023	12.38596912	0.006511387
ENSG00000181619	0.937572628	0.958362727	1.502112614	1.301608297	1.84623721
ENSG00000181625	35.8534909	61.61242943	27.59209428	16.54472643	28.40426475
ENSG00000181626	0.000328606	0.000380595	0.215280611	0.070384474	0.000863658
ENSG00000181631	0	0	0	0	0
ENSG00000181634	7.430988615	0.265970392	0.002043375	0.376488433	0.000517976
ENSG00000181638	6.975755979	7.890766003	6.433823643	3.374307985	4.765843258
ENSG00000181649	101.227827	104.5703314	179.0015785	27.64784114	67.90949092
ENSG00000181652	0.196339491	3.362580023	17.20460097	0.369086392	0
ENSG00000181656	0	0	0	0	0.017454834
ENSG00000181666	6.626161668	24.37752033	7.52217056	17.77079292	13.07752358
ENSG00000181689	0	0	0	0	0
ENSG00000181690	0.271327953	15.13485257	0.436948081	2.389346855	2.811119931
ENSG00000181693	0	0	0	0	0
ENSG00000181698	0	0	0	0	0
ENSG00000181704	25.31236924	39.09458298	34.35226202	43.69906357	25.99126547
ENSG00000181718	0	0	0	0	0
ENSG00000181722	0.073171246	1.720654132	3.18734141	0.796457717	2.286502641
ENSG00000181733	0	0	0	0	0
ENSG00000181744	17.39198755	3.242875007	12.51220285	7.025588998	12.12463346
ENSG00000181751	13.52885628	6.291029913	9.551602994	20.06552511	43.87545362
ENSG00000181752	0	0	0	0	0
ENSG00000181754	4.305797293	2.614038327	0.013138499	1.409509139	0.439764704
ENSG00000181761	0	0	0	0	0
ENSG00000181767	0	0	0	0	0
ENSG00000181773	3.261536531	8.535191477	3.595269851	0.143149445	1.84107804
ENSG00000181778	0	0	0	0	0.055317795
ENSG00000181781	0.004862258	0.023257404	0.056795656	0.002386735	0.053925451
ENSG00000181785	0	0	0	0	0
ENSG00000181786	0	0	0	0.044913713	0
ENSG00000181788	22.29496287	16.11029236	22.69052791	18.14467284	15.97073962
ENSG00000181789	167.5622581	244.1252298	175.8042771	151.5935517	213.8995324
ENSG00000181790	0.008740446	70.58086826	2.083302031	0.010322655	0
ENSG00000181803	0	0	0	0	0
ENSG00000181804	0.002587781	0.002623688	1.183665976	2.546393399	0.702797315
ENSG00000181817	52.93873367	51.0577769	44.92596029	28.48498557	46.08959453
ENSG00000181826	5.651238708	8.006739565	10.81528768	1.963833331	6.440062406
ENSG00000181827	10.41400059	21.39682858	9.992460805	7.376008467	11.46967865
ENSG00000181830	18.0559225	20.52444636	12.74000524	16.30531558	18.25921537
ENSG00000181847	0.016681147	0.021742398	0.111092061	0.001196754	0.008050045
ENSG00000181852	35.87836248	51.62738639	30.5745101	21.89885793	36.35862657
ENSG00000181856	0.393815347	0.255890978	0.839779531	0.393441908	0.035797166
ENSG00000181867	0	0	0	0	0
ENSG00000181873	10.54494955	2.173773298	7.382431809	2.895870522	3.452805294
ENSG00000181885	177.6090522	0.617471708	120.1564999	4.824896111	0.042995575
ENSG00000181894	3.056912046	5.387356398	1.648583798	2.05250548	4.423941923
ENSG00000181896	10.03081537	6.033995708	15.00678896	10.01443365	4.815832153
ENSG00000181903	0	0	0	0	0
ENSG00000181904	45.16633381	85.22891762	56.82979488	44.80379274	52.87221623
ENSG00000181915	12.37028249	14.48736148	15.9848045	9.374787229	27.18986039
ENSG00000181927	0	0	0	0	0
ENSG00000181929	51.34806911	83.64834616	68.33903648	102.392101	87.04088014
ENSG00000181935	0	0	0	0	0
ENSG00000181938	27.71991079	7.890766003	26.139156	13.79338482	31.84797259
ENSG00000181939	0	0	0	0	0
ENSG00000181958	0	0	0	0	0
ENSG00000181961	0	0	0	0	0
ENSG00000181963	0	0	0	0	0
ENSG00000181965	0	0	0	0	0
ENSG00000181982	5.663036044	170.1224127	2.871151343	0.062419209	10.34254079
ENSG00000181991	81.08734353	56.5756934	61.97465203	81.96185731	78.06416943
ENSG00000182004	370.063661	292.9470377	416.9977089	373.0416807	316.0100935
ENSG00000182010	9.521855705	3.714910109	7.270488431	2.589489747	23.70078921
ENSG00000182013	0.000489623	12.59205986	0.014883025	0.023309456	0.62856522
ENSG00000182022	0.068292651	0.872312013	44.86370261	8.800332902	5.416466361
ENSG00000182035	0.019904961	0	0.00131023	0.011607381	0
ENSG00000182040	0.064235916	0.017067832	1.57311028	0	0
ENSG00000182050	0.002265297	0.047072079	0.003802912	0.044866836	0.00153664
ENSG00000182053	0.005349211	0	0.00175748	0.016442035	0
ENSG00000182054	52.13733741	67.05091467	42.09117487	13.8317444	103.5846598
ENSG00000182070	0.046302907	0.043868029	0.761841574	0.005178368	0.002573137
ENSG00000182077	0.001452529	0.001881517	0.002194009	0.003417412	0
ENSG00000182083	0	0	0	0	0
ENSG00000182093	37.55859631	46.94867313	30.61694501	33.34266302	42.88285668
ENSG00000182095	69.80983223	156.7602385	75.46140643	25.70550321	51.71200788
ENSG00000182103	0	0	0	0	0
ENSG00000182107	17.8689965	0	0.024955097	0	0
ENSG00000182108	34.80015888	33.51608523	33.02092176	27.09718042	33.57160085
ENSG00000182111	0	0.006932225	0.00394375	0.002932457	0.011652977
ENSG00000182117	259.1426491	112.2325571	277.4088943	211.7364793	256.8547296
ENSG00000182118	10.72210911	9.618284213	17.27636272	1.559844274	0.408873061
ENSG00000182132	0.000489623	0.119624383	0.002043375	0.001196754	0.000689978
ENSG00000182134	12.85160946	7.653179426	9.978597687	0.846172885	4.673909923
ENSG00000182141	5.887816357	7.254446272	3.859729827	3.199986218	2.027601468
ENSG00000182149	149.8667961	182.9671157	161.1003062	116.8894036	128.5969778
ENSG00000182150	35.60572095	24.42830371	27.64956051	19.15394008	22.45251727
ENSG00000182154	71.27702526	39.72313974	46.63996041	36.66639584	43.30118713
ENSG00000182156	0.000652211	0	0.000588316	0.000818194	0
ENSG00000182158	16.35052982	42.81240137	15.27995589	19.77523638	70.25619108
ENSG00000182162	0.002265297	0.002623688	0.006422258	0.002386735	0.00153664
ENSG00000182168	0.27073071	0.036180095	0.005551994	0.051190333	0.271831715
ENSG00000182170	0	0	0	0	0
ENSG00000182173	80.19284595	32.66697097	103.8058025	40.07033078	13.15946756
ENSG00000182175	0.004215931	147.1766132	3.494124911	0.125119166	0.164865777
ENSG00000182177	0.000489623	0.043868029	0.216879546	0.144883214	0.156366733
ENSG00000182179	0.20413933	10.33146741	2.580782341	0.881190246	10.87267482
ENSG00000182180	63.04554238	60.38593304	23.39366749	136.0544058	74.46927173
ENSG00000182183	0.011490557	0.182161212	0.007299729	0.006545997	0.00153664
ENSG00000182185	23.03378283	11.07433793	26.54103722	15.47817099	23.05222171
ENSG00000182187	0	0	0.028177703	0.016117492	0
ENSG00000182195	0	0.591132012	0	46.28819588	53.20318837
ENSG00000182196	200.794575	224.4838583	126.6567257	191.487931	207.0428677
ENSG00000182197	21.10608288	101.7103377	21.37661117	41.19750037	209.206944
ENSG00000182199	269.213329	287.5151779	311.0232109	138.9136759	229.2530713
ENSG00000182208	41.130172	12.83029304	22.08496798	11.95497779	23.55328974
ENSG00000182217	3.006212338	1.074479282	1.098781741	6.373753717	0.62410514
ENSG00000182218	0.001452529	1.056443362	0.007452042	0.226099885	0.001203408
ENSG00000182220	90.34885141	84.11358374	83.90559825	212.0302434	117.2703412
ENSG00000182223	0	0.591554892	0.39889793	0.041709569	0.014717322
ENSG00000182224	20.93112146	6.540767209	16.5720002	17.27223575	6.164156378
ENSG00000182230	0.003726985	0.004125609	0.10961968	0.000704173	0.001889104
ENSG00000182240	30.10471169	142.5573564	33.83216918	45.08430927	93.48356151
ENSG00000182247	47.44554531	3.484249413	13.01703628	22.34396847	28.84099063
ENSG00000182253	0.323600907	14.83328713	2.463006598	9.699449016	4.038449895
ENSG00000182255	0	0.521838913	0	0	0
ENSG00000182256	0.001624506	0.001881517	0.002487534	0.001514061	0.000689978
ENSG00000182257	0.607848579	0.170929076	0.251668792	2.116772297	0.255110394
ENSG00000182261	0.000816384	0.259146284	0.004241724	0.009440893	1.448899276
ENSG00000182263	0.000328606	3.047746036	0.001167523	3.464973612	5.999297844
ENSG00000182264	1.706541616	0.010873187	1.019910648	0.23362823	0.001203408
ENSG00000182271	0.000652211	0.00018278	0.001465359	0.00547014	0.000347635
ENSG00000182272	0.22929883	62.55946026	33.59837248	26.92852418	38.48604015
ENSG00000182287	21.68486339	58.20712472	37.43676033	37.96023537	64.06744294
ENSG00000182307	67.6654625	50.04132427	72.3868249	164.4017031	47.94770745
ENSG00000182308	0.707631138	0.126001091	0.51206254	0.325532187	0.202168014
ENSG00000182315	0	0	0	0	0
ENSG00000182318	2.847143844	3.302188203	2.624319003	1.655887649	2.211119622
ENSG00000182324	2.199409017	1.130422708	1.464733973	0.738426409	0.813294403
ENSG00000182325	67.61856541	18.70229167	77.6909739	19.51621048	26.02734575
ENSG00000182326	0.819884544	0.603946808	0.915171919	23.84981458	7.477757045
ENSG00000182327	1.217260677	1.120903849	0.496951321	0.489994961	0.656451497
ENSG00000182330	0	0	0	0	0
ENSG00000182333	0	0.053980451	0.000441657	0	0
ENSG00000182334	0	0	0	0	0
ENSG00000182346	0	0.000380595	0	0.001163595	0
ENSG00000182348	0.001452529	0.0022566	0.002043375	0.000883598	0.000863658
ENSG00000182352	0	0.000755396	0.00131023	0	0.000517976
ENSG00000182359	4.826117199	3.733069933	8.794205674	2.847719527	1.037631922
ENSG00000182362	25.25975472	27.67692243	31.30396552	22.49954122	15.51200786
ENSG00000182368	1.764822684	24.87287816	1.691790185	8.911104864	0.648099779
ENSG00000182372	24.0126172	12.40121353	19.30437006	6.691766097	22.87699562
ENSG00000182378	10.14286032	18.0020209	7.896873714	10.77218385	11.62195801
ENSG00000182379	3.633300873	4.424422771	20.9509136	1.947378021	8.333624523
ENSG00000182389	2.885102692	3.610296804	3.474722263	0.331865559	0.893488931
ENSG00000182400	14.80606824	20.2978738	17.91096003	11.12965109	20.20559681
ENSG00000182405	4.047231329	3.039255696	1.191164502	2.562470573	1.826963856
ENSG00000182415	0	0	0	0	0
ENSG00000182446	128.1340905	156.9777311	212.5777928	151.1737643	147.0065858
ENSG00000182447	0	0	0	0	0
ENSG00000182450	0.093748936	0.331537699	0.083811504	0.045715608	0.007876176
ENSG00000182459	0.269738062	0.231878385	3.460240722	0.409914094	0.075527155
ENSG00000182463	0.0017857	0.001317506	0.002630243	7.626313524	0.000689978
ENSG00000182472	20.74321498	105.0790339	40.51618498	42.03446328	128.1520068
ENSG00000182473	69.76144929	124.1870235	93.03616965	46.19199505	63.09761553
ENSG00000182481	313.5644722	195.151372	605.8897093	330.1966366	735.1380525
ENSG00000182489	3.947090339	0.065026428	0.296177498	0.312272636	0.087185859
ENSG00000182492	0	63.83008938	0	0.406033011	61.88448744
ENSG00000182500	19.78744293	16.17751082	16.41182129	8.630744682	22.60880596
ENSG00000182504	8.883121734	12.75924003	9.49211168	234.4507438	17.0353038
ENSG00000182508	0.001294323	0.042536996	0.003802912	0.000558385	0.196763739
ENSG00000182511	0.632097917	0.186952183	5.575780905	0.058161356	0.168818543
ENSG00000182512	83.42529122	104.7154232	83.90559825	56.59887517	56.23770613
ENSG00000182518	8.082529745	15.89926885	19.06483149	25.669861	10.19991627
ENSG00000182521	0.022656371	0.190983356	0.035328061	0.003128937	0.003768326
ENSG00000182533	0.012625803	0.046662774	0.010660764	0.060898258	0.047623727
ENSG00000182534	2.261697809	248.0486583	81.7807079	29.59277016	231.6492764
ENSG00000182541	33.66084036	22.46153984	19.53336167	15.70545379	35.65944847
ENSG00000182544	23.55075971	26.2921497	20.97999813	16.68310543	38.37943458
ENSG00000182545	0.047263084	0.043478649	0.061602279	0.001682751	0.030143706
ENSG00000182551	74.35607868	23.6775304	42.97590667	33.80842667	59.32172609
ENSG00000182552	32.31137711	43.23006061	17.14502706	17.52582411	54.43457167
ENSG00000182557	2.607679873	0.002068214	0.101060417	0.008172859	0.196912044
ENSG00000182566	0	0	0	0	0
ENSG00000182568	0	23.14165731	2.297088809	0.918923331	7.529888043
ENSG00000182572	0.170244513	0	0	0	0
ENSG00000182575	0	0.058127069	0.100740187	0	1.077859426
ENSG00000182578	0.279001511	0.25117291	0.945295113	5.06237847	4.664165334
ENSG00000182580	11.84102685	9.257805798	3.334902609	0.014483024	1.201209095
ENSG00000182583	0.092913929	0.033181345	0.071548787	0.04877111	0.033221021
ENSG00000182584	2.792107835	0.881000967	0.058093969	0.539900303	0.663491303
ENSG00000182585	0.081868345	0.017242016	0.544799351	4.57613642	0.107524766
ENSG00000182591	0	0	0	0	0
ENSG00000182600	17.11666029	13.08210439	13.92334852	3.788555657	4.34160046
ENSG00000182601	0.300187981	0.120008555	0.329751339	0.144419111	0.308418677
ENSG00000182606	20.41488479	13.6763602	14.7385009	9.042097758	32.27040495
ENSG00000182611	0.796458735	0.195538656	0.721998029	1.309895825	0.589095554
ENSG00000182612	1.084723334	1.398991255	1.283991813	0.901464039	14.80731175
ENSG00000182613	0	0	0	0	0
ENSG00000182621	4.178880027	0.233971699	5.634208455	7.663517139	5.245950552
ENSG00000182628	116.4439811	91.15764425	147.6260484	148.0621853	146.8029089
ENSG00000182631	0	0.098581284	0	0	0
ENSG00000182632	0.033354674	1.176734441	3.974177804	0.017599432	0.15034099
ENSG00000182634	0	0	0	0	0
ENSG00000182636	0	36.12285299	0	0	0
ENSG00000182645	0.000816384	0.001317506	0.003065561	0.001767535	0.000689978
ENSG00000182646	21.460402	18.6375218	16.49171645	54.93615146	20.05199263
ENSG00000182652	0	0	0	0	0
ENSG00000182667	0.001624506	152.7905368	0.001894091	0.000704173	79.87077293
ENSG00000182670	95.56751927	179.5743865	61.84588294	57.8287013	98.26826343
ENSG00000182674	0.008896418	0.003936172	0.002630243	0.000801872	0.001369273
ENSG00000182676	0	0.439944842	0.12086237	0.044121211	0
ENSG00000182687	0.259233835	0	0.028177703	0.199823771	0.058237095
ENSG00000182698	0	0	0	0	0
ENSG00000182700	2.857084597	4.477088523	3.976943571	2.707980682	3.738118745
ENSG00000182704	25.79085592	45.2859413	12.85545524	32.40779743	19.84441089
ENSG00000182718	1520.866077	2389.639116	1763.143529	1338.365503	3953.456244
ENSG00000182732	1.907261454	0.067680548	3.117101974	0.080373271	0.001026447
ENSG00000182742	26.83088649	35.03722846	7.397829505	0.784619789	0.633056322
ENSG00000182747	2.954289382	0.053228235	0.061443989	0.025398196	0
ENSG00000182749	2.950174285	10.42515373	9.219340361	5.553456295	5.726278861
ENSG00000182752	0.009387932	11.05129449	0.291050341	11.61130711	9.267898889
ENSG00000182759	0.135663474	0.026805591	0.977769014	0.311345074	0.026886928
ENSG00000182768	110.6210174	149.1279674	111.1032033	54.7080585	117.8408064
ENSG00000182771	0.003398499	15.49621888	2.674171309	0.093751737	0.002396473
ENSG00000182774	1504.092139	1501.897201	1359.566177	1278.516711	1053.43205
ENSG00000182782	0.531985257	0	0	0.031006745	0
ENSG00000182783	0	0	0	0	0
ENSG00000182791	0.448297624	0.084747596	0.185800533	0.080731249	0.19149265
ENSG00000182793	0.000489623	0.000945543	0.000588316	0.00192089	0
ENSG00000182795	10.38512203	0.136820682	1.30394608	0.204815516	0.019680482
ENSG00000182798	2.747691956	0.072545019	4.007493876	0.014483024	0
ENSG00000182809	0.389855933	152.473109	29.08537957	74.0197234	23.61873147
ENSG00000182810	16.67127948	6.753285772	8.494145472	8.017737768	8.252980305
ENSG00000182816	0	0	0	0	0
ENSG00000182827	25.03301851	27.40946183	24.11858213	36.38771892	27.4742127
ENSG00000182831	11.97325942	15.13485257	13.49531162	9.316344894	16.20516237
ENSG00000182836	0.003236294	0.141527135	0.004085667	8.405791057	0.001369273
ENSG00000182851	0.01246649	0	0.01401729	0	0.083214634
ENSG00000182853	1.41448802	0.256081407	0.284760183	0.215302329	0.107007456
ENSG00000182854	0	0.293465733	0	0	0
ENSG00000182858	19.62340416	17.54572847	14.64675276	31.34655127	17.09450553
ENSG00000182866	0.000970263	0.002817102	0.043351426	0.025331511	0.000689978
ENSG00000182870	0.89177125	0.001317506	1.530765098	0.002526446	0.000166951
ENSG00000182871	1.740303042	145.0495427	31.47811491	6.246459783	14.19357191
ENSG00000182872	45.57530942	40.36179749	44.27653942	42.62155994	33.94618499
ENSG00000182885	0.002587781	0	0.003361867	0.490706254	0.001718575
ENSG00000182890	4.719893935	4.464640692	6.997985704	11.06798026	4.596517643
ENSG00000182896	0	0	0	0.028888906	0
ENSG00000182898	0	0	0	0	0
ENSG00000182899	1869.81558	1745.679347	1425.182911	2130.927163	1114.269754
ENSG00000182901	0.002099801	0.003193987	0.005847449	0.001767535	4.799111405
ENSG00000182902	0.385934755	0.256271968	0.09414104	0.053638441	0.312049121
ENSG00000182903	39.39935952	39.25758946	31.15237496	9.618917519	14.81759082
ENSG00000182909	8.144515358	7.381579402	5.813180612	6.875753188	2.864548785
ENSG00000182916	0	69.08003702	0	0	0
ENSG00000182919	39.97729176	42.63464154	39.00010846	49.5089865	17.30933871
ENSG00000182923	26.68242672	26.75205602	22.28500516	12.91291433	31.25716393
ENSG00000182931	0.170891745	1.129626443	0.102350252	0.008756812	0.13411837
ENSG00000182934	106.187703	137.700691	65.6455522	59.37272995	96.57977936
ENSG00000182938	0.000652211	0.000755396	0.004825169	0.008258683	0
ENSG00000182944	415.1924853	487.5927619	296.4972927	343.742763	323.546363
ENSG00000182950	0.002099801	0.408042862	0.026720594	0.110241478	0.000863658
ENSG00000182952	119.1385746	85.28802728	140.9262656	58.55501498	66.18956403
ENSG00000182957	18.28281432	59.38938114	12.88224561	4.788075294	7.122784619
ENSG00000182963	0.152652017	101.9927819	36.18611329	8.892546761	71.28657679
ENSG00000182968	0	0.139649661	0	0	0
ENSG00000182973	68.13622557	47.76964913	72.28652476	64.39030522	34.18241847
ENSG00000182974	0	0	0	0	0
ENSG00000182979	104.2908586	147.2786767	160.4316396	113.3775862	68.33456366
ENSG00000182983	0.006798927	10.95959837	0.004825169	0.000590704	0.00153664
ENSG00000182985	43.02639933	95.1613752	0.000736406	10.35399858	0.963593485
ENSG00000182986	40.87428665	16.65594954	10.7404802	13.03000313	5.382675388
ENSG00000182993	2.893157928	1.909901791	3.960377686	1.477592645	1.362149154
ENSG00000183010	192.2142241	235.9723096	286.5956034	85.74011248	108.3591416
ENSG00000183011	243.8072122	75.80555528	149.4796483	186.1219913	136.5915255
ENSG00000183018	10.596317	0.260497894	2.825510389	1.394694909	3.037312905
ENSG00000183019	0	0.075176587	0	0	0
ENSG00000183020	155.4754077	94.04640211	128.4249915	58.27148236	78.33524804
ENSG00000183023	0.190528031	0.110268797	0.001167523	0.020946474	9.345451598
ENSG00000183024	0	0	0	0	0
ENSG00000183032	0.004372065	0.0022566	2.586184898	1.910850217	0.764155495
ENSG00000183034	0.001452529	0.002817102	0.022769654	0.009664718	0
ENSG00000183035	0.000652211	0.003748304	0.000142353	0.0010809	0
ENSG00000183036	8.957452782	0.298482991	0.068903193	0.00022173	0.001203408
ENSG00000183038	1.147494901	0.014255305	0.483307972	0.884328459	0
ENSG00000183044	20.67139292	0.517361117	2.559284104	0.239378159	0.002221393
ENSG00000183048	122.9990143	26.03806203	57.26486825	65.69819013	46.53919483
ENSG00000183049	3.58305734	1.406874687	4.222116882	14.74401688	3.325326777
ENSG00000183054	13.54764671	9.479022763	12.24590374	3.127106768	5.778266013
ENSG00000183060	5.304799074	4.144154227	5.591302235	4.361362272	4.399383594
ENSG00000183066	0.062145347	0.086629615	0.159738131	0.997764879	0.094672319
ENSG00000183067	0.860235271	0.47320742	0.054603134	0.002144097	0.001203408
ENSG00000183072	0	0	0.008757828	0.121275498	11.3745304
ENSG00000183077	40.84595336	31.37898592	84.54790333	57.19065293	19.65260553
ENSG00000183086	3.254727785	4.178924649	2.81568436	2.698533111	1.238938728
ENSG00000183087	77.99952581	18.20298993	41.62678678	13.55603209	441.9836237
ENSG00000183090	0.017163031	0.015183047	0.005692151	0.003727444	0.002737631
ENSG00000183091	5.105764747	3.02023828	2.508062339	0.87122074	0.681172347
ENSG00000183092	1.231016149	0.092947068	4.192851753	31.23802177	0.776710719
ENSG00000183098	0.001948353	53.4857569	0.001894091	0.008734989	5.995129025
ENSG00000183103	0.000328606	0	0.003361867	0.009240772	0.00153664
ENSG00000183111	1.875528597	2.176814881	3.09546974	1.274353634	0.958846554
ENSG00000183114	0	0.072355385	0.011102285	0.023023088	0
ENSG00000183117	0.001452529	0.001682332	0.006422258	0.020855728	0.000689978
ENSG00000183128	0.003726985	0	0.166387196	0.113224024	0
ENSG00000183130	0	0	0	0	0
ENSG00000183134	0.018291178	1.432799851	0.115524523	0.020374923	0
ENSG00000183137	20.14757584	33.10028224	28.60529029	12.90395113	32.42744568
ENSG00000183146	0	0	0	0.081162464	0
ENSG00000183148	0.123350617	6.943673449	0.747445652	0.09545978	0.130800705
ENSG00000183150	1.28939793	1.523026649	1.407426013	1.53265645	2.211119622
ENSG00000183153	2.600415055	0.825415787	1.346664987	1.352117918	3.884043991
ENSG00000183155	9.865060725	7.18420814	6.665855686	8.2667378	13.43633569
ENSG00000183160	0	45.12919899	0.002194009	0	0
ENSG00000183161	6.589430618	6.697191224	2.50981152	2.537504878	4.251899271
ENSG00000183166	0.002587781	0.012757821	0.005847449	0.003819327	0.00153664
ENSG00000183185	0	0.00018278	0.001026097	0.00354463	0
ENSG00000183186	0.290684778	3.043497923	3.472304489	0.075625959	0.37842167
ENSG00000183196	0.005349211	19.215275	7.951902353	0.204500278	0.020899138
ENSG00000183206	0.000328606	0.025683037	0.004241724	0.017936353	0
ENSG00000183207	181.5929252	134.3997986	218.4031303	174.7432892	172.1785413
ENSG00000183208	5.500085003	2.783511019	5.717034347	6.73846917	2.71667393
ENSG00000183230	0.003398499	0.004882929	0.059108716	0.01957556	0.00153664
ENSG00000183246	0.505661033	0.121653219	0.19129175	0.059063558	0.083912523
ENSG00000183251	0	0.113987817	26.10292431	0.064208553	0
ENSG00000183255	126.7207104	204.9966396	83.21046466	80.72113875	454.0950803
ENSG00000183258	99.00688506	33.86657271	109.5734117	96.53238839	67.11377491
ENSG00000183260	5.588732232	4.74332425	1.3316515	3.374307985	4.545633437
ENSG00000183269	0	0	0	0	0
ENSG00000183273	0.001452529	0.086265049	0.002919246	0.301085306	0.001203408
ENSG00000183281	1.348619247	1.688404059	0.86929622	0.975378579	0.999586783
ENSG00000183283	240.61716	207.714508	240.9948929	198.2415402	191.9752254
ENSG00000183287	0.010363218	0.021546431	0.072388833	0.053268755	131.2084432
ENSG00000183303	0	0	0	0	0.054817424
ENSG00000183304	0	0	0	0.041575692	0
ENSG00000183305	0.01553965	1.591844767	52.14808397	2.148142974	0.26354094
ENSG00000183307	0.622287109	0.565072891	0.331906218	0.014560504	0.084897731
ENSG00000183309	17.39198755	20.22758364	15.55809041	14.19165817	14.57284885
ENSG00000183310	0	0	0	0	0
ENSG00000183313	0	0	0	0	0
ENSG00000183317	5.137816997	0.006006071	3.84632567	0.004059719	0.015072385
ENSG00000183318	0	0	0	0	0
ENSG00000183323	9.830874216	4.867033956	12.41705397	12.24911245	4.44863681
ENSG00000183324	0.02736248	0.014808861	0.084084733	0.006384058	0.008050045
ENSG00000183336	15.94717971	11.81297947	15.20592599	30.06869562	13.14121358
ENSG00000183337	17.84421955	14.03213361	20.83497785	25.40411362	16.59201355
ENSG00000183340	14.91951421	17.66789904	6.469680612	9.251835133	9.338964206
ENSG00000183346	0.000970263	1.022702029	0.021172975	0.003075203	1.620844591
ENSG00000183347	0.003879378	0.007508109	0.01080122	0	0.001026447
ENSG00000183354	9.371002283	11.37040726	9.691867866	10.16160416	8.46194292
ENSG00000183378	0.006798927	0.086265049	0.00349933	0	0.435038979
